ADJ,ADP,ADV,AUX,CCONJ,DET,Lemma,NOUN,NUM,PART,PRON,PROPN,PUNCT,ParentAUX,ParentNOUN,ParentNUM,ParentNon,ParentPRON,ParentPROPN,ParentPUNCT,ParentVERB,SCONJ,Sentence,Token,VERB,acl:relcl,advcl,advmod,aux:pass,case,cc,ccomp,conj,det,discourse,iobj,mark,nmod,nsubj,nsubj:pass,obj,obl,parataxis,punct,Answer
0,0,1,0,0,0,больна,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,"Ни Ольф , ни Дмитрий не могли по - настоящему примириться с тем , что Ольга безнадежно больна и болезнь так уродует ее . ",больна,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0,0,анннаигра,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Он никогда не видел ее мрачной или подавленной и иногда не мог поверить ее жизнерадостности , считая ее наигранной . ",наигранной,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,оброненную,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,"И ее фразу , случайно оброненную в одну из тех редких минут , когда Ольга позволяла говорить о своем состоянии , он считал не совсем искренней и чересчур красивой . ",оброненную,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,странные,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Ветер гнул к земле могучие деревья , странные , фантастические , которых никогда и нигде не было , они цеплялись ветвями за землю , переплетались друг с другом , летели по воздуху , подняв к небу черные , узловатые корни . ",странные,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,елрасставна,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В центре пятна была маленькая человеческая фигурка - неясная , небрежно намеченная , лицо только чуть обозначено двумя - тремя резкими штрихами , ноги широко и неестественно расставлены , а руки нелепо болтаются , тщетно пытаясь нащупать опору в пустоте . ",расставлены,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,стонущая,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Человечек сильно наклонился вперед , пытаясь противостоять напору урагана , но кругом была сплошная стена деревьев , стонущая под напором ветра . . . ",стонущая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,1,0,бессмысленный,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Кто - то однажды выразился даже так - талант не только бессмысленный , но и вредный . ",бессмысленный,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,ничто,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,А ей ничего особенного и не нужно было - лишь бы не мешали вволю рисовать . ,ничего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,взрослый,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Это ставило взрослых в тупик , и они гадали - знает или не знает ? ",взрослых,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,0,0,0,обречена,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"Ольга знала , что обречена , но не чувствовала себя несчастной , ведь у нее было все , что нужно для счастья : талант , друзья , независимость , возможность заниматься любимым делом . ",обречена,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,ночпорядой,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ольга повернулась и радостно улыбнулась : - Здравствуй ! - Давно из больницы ? - Вчера . - А мы к тебе на днях собирались , - виновато сказал Ольф . - Вообще - то мы порядочные свинтусы , что так долго не были , но понимаешь . . . - А , брось , - отмахнулась Ольга . - Не хватало еще , чтобы ты извинялся . ",порядочные,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,сделать,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Ольф заколебался . - Не стоит , - наконец сказал он . - С практикумом у него дела швах , ничего еще почти не сделано . ",сделано,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,затянутой,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"И он решил не ездить на семинар и пошел по набережной мимо реки , по краям затянутой льдом . ",затянутой,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,случайным,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Он завидовал ее таланту - такому бесспорному и яркому , ее силе , богатству ее натуры и ревновал к тем случайным проходимцам , с которыми она проводила свои дни и ночи , когда бывала красива , обаятельна и весела . ",случайным,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,залеплено,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Выглядела она просто страшно - все лицо ее было залеплено пластырями , а шея и руки замотаны бинтами - ее отравленная кровь не могла справиться и с самой ничтожной инфекцией , и от минутного сквозняка ее тело покрылось крупными волдырями . ",залеплено,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0,1,0,ослабевающее,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Это была какая - то интеллектуальная вакханалия , языческая оргия мыслителей , фанатическое служение единственному в мире богу - ФИЗИКЕ , Нас не покидало постоянное , ни на секунду не ослабевающее напряжение - настолько неожиданным был ход мыслей Ангела . ",ослабевающее,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,1,0,запятые,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"И когда нам начинало казаться , что вырисовываются контуры чего - то законченного и бесспорного , и мы , довольные результатами своих умствований , воодушевленно расставляли точки и запятые по своим единственным местам - две - три реплики Ангела возвращали нас к действительности . ",запятые,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,сказавший,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Ангел , еще несколько минут назад сказавший "" все , на сегодня кончаем "" , уже застегивал пиджак и шел к двери , все валили за ним гурьбой и говорили все сразу , хватали его руками , запачканными мелом , и он машинально отряхивался и говорил с улыбкой : - Подумайте , поищите , возможно , вы и правы , расскажете на следующем занятии . . . ",сказавший,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,запачканными,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Ангел , еще несколько минут назад сказавший "" все , на сегодня кончаем "" , уже застегивал пиджак и шел к двери , все валили за ним гурьбой и говорили все сразу , хватали его руками , запачканными мелом , и он машинально отряхивался и говорил с улыбкой : - Подумайте , поищите , возможно , вы и правы , расскажете на следующем занятии . . . ",запачканными,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,определенная,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"А мысль была совершенно четкая и определенная - что я болван и тупица , если не заметил эту вещь , которую сразу увидел Ангел , слушавший меня вполуха , и эта вещь мгновенно превратила мою великолепную идею в наивнейшее измышление невежественного и абсолютно ничего не соображающего недоучки . ",определенная,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,слушавший,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"А мысль была совершенно четкая и определенная - что я болван и тупица , если не заметил эту вещь , которую сразу увидел Ангел , слушавший меня вполуха , и эта вещь мгновенно превратила мою великолепную идею в наивнейшее измышление невежественного и абсолютно ничего не соображающего недоучки . ",слушавший,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,1,0,соображающего,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"А мысль была совершенно четкая и определенная - что я болван и тупица , если не заметил эту вещь , которую сразу увидел Ангел , слушавший меня вполуха , и эта вещь мгновенно превратила мою великолепную идею в наивнейшее измышление невежественного и абсолютно ничего не соображающего недоучки . ",соображающего,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,диван,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Лег на диван не раздеваясь и стал прикидывать , что придется делать назавтра . ",диван,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,создающих,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Групповка - это самое большое восемь - десять человек , создающих фон для актеров . ",создающих,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,1,0,0,обречен,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Я был обречен на массовку . ,обречен,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
0,0,0,0,1,0,зато,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Но зато были шансы не получить оружие - на больших массовках его обычно не хватало . ,зато,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,заняты,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Мы поискали место , но все скамейки были заняты , и нам пришлось устроиться на полу . ",заняты,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,замерзающий,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Настоящий итальянец , замерзающий в российских снегах . . . ",замерзающий,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,забитые,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Мы надеялись , что автобусов не хватит , но все машины стояли на улице , забитые до отказа , а нас осталось всего человек двадцать , и бригадиры массовки рыскали по машинам , выискивая свободные места , и вталкивали людей туда , где еще можно было сидеть на полу . - Кажется , мы стали жертвой собственной предусмотрительности , - с досадой сказал Санька . ",забитые,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,разрезанную,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Мы увидели темноту , разрезанную на куски светом прожекторов , и пустое ровное поле , а под ногами - звонкое стеклянное крошево разъезженной дороги , и по обочинам ее - фанерные танки с намалеванными крестами , крашеные деревянные рельсы , обмотанные колючей проволокой , скелеты разбитых грузовиков и еще что - то громоздкое и черное поодаль , скрытое темнотой . ",разрезанную,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,намалеванными,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Мы увидели темноту , разрезанную на куски светом прожекторов , и пустое ровное поле , а под ногами - звонкое стеклянное крошево разъезженной дороги , и по обочинам ее - фанерные танки с намалеванными крестами , крашеные деревянные рельсы , обмотанные колючей проволокой , скелеты разбитых грузовиков и еще что - то громоздкое и черное поодаль , скрытое темнотой . ",намалеванными,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,обмотанные,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Мы увидели темноту , разрезанную на куски светом прожекторов , и пустое ровное поле , а под ногами - звонкое стеклянное крошево разъезженной дороги , и по обочинам ее - фанерные танки с намалеванными крестами , крашеные деревянные рельсы , обмотанные колючей проволокой , скелеты разбитых грузовиков и еще что - то громоздкое и черное поодаль , скрытое темнотой . ",обмотанные,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,слышен,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Где - то слышен был шум моторов , и , когда с треском вспыхнули ракеты и осветили все вокруг мертвым белым светом , мы увидели , что это танки . ",слышен,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,0,0,1,0,0,нарисованы,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Это были настоящие итальянские ( или немецкие ? ) машины - приземистые , тупорылые , и свастики на них были нарисованы явно не в мосфильмовской мастерской - такие они были затертые . ",нарисованы,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,отступающую,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Нам придется изображать разбитую , отступающую итальянскую армию , голодных , замерзших и отчаявшихся солдат . ",отступающую,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,1,0,отчаявшихся,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Нам придется изображать разбитую , отступающую итальянскую армию , голодных , замерзших и отчаявшихся солдат . ",отчаявшихся,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,стоявшего,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"Я смотрел на человека , стоявшего в трех шагах от меня . ",стоявшего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,скрюченный,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Он стоял весь скрюченный от холода , засунув руки в рукава шинели , полы которой волочились по земле , и таким унынием , почти безнадежностью веяло от всей его фигуры , что я без труда вообразил : так же , наверно , выглядел какой - нибудь безымянный итальянец , один из тех , что брел по задонским степям зимой сорок третьего года . ",скрюченный,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,начинавшейся,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Смутно , почти нереально всплывала в моей тогда еще только начинавшейся памяти его фигура - отец всегда помнился мне большим , хотя мать и говорила , что роста он был невысокого и сложения далеко не богатырского . . . ",начинавшейся,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,прилепившееся,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Это прежде всего - убийца моего отца и слово "" безотцовщина "" , автоматически прилепившееся ко мне и Леньке и звучавшее в послевоенные годы вовсе не презрительно , а скорее жалостливо , - нас , безотцовщины , было по всей стране миллионы , и нам зачастую прощалось многое , что не сходило тем , у кого были отцы , - и преждевременная смерть надорвавшейся в нескончаемой работе матери , и еще очень многое , что вошло в мою плоть и кровь , в мою жизнь и судьбу . . . ",прилепившееся,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,надорвавшейся,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Это прежде всего - убийца моего отца и слово "" безотцовщина "" , автоматически прилепившееся ко мне и Леньке и звучавшее в послевоенные годы вовсе не презрительно , а скорее жалостливо , - нас , безотцовщины , было по всей стране миллионы , и нам зачастую прощалось многое , что не сходило тем , у кого были отцы , - и преждевременная смерть надорвавшейся в нескончаемой работе матери , и еще очень многое , что вошло в мою плоть и кровь , в мою жизнь и судьбу . . . ",надорвавшейся,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,нескончаемой,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Это прежде всего - убийца моего отца и слово "" безотцовщина "" , автоматически прилепившееся ко мне и Леньке и звучавшее в послевоенные годы вовсе не презрительно , а скорее жалостливо , - нас , безотцовщины , было по всей стране миллионы , и нам зачастую прощалось многое , что не сходило тем , у кого были отцы , - и преждевременная смерть надорвавшейся в нескончаемой работе матери , и еще очень многое , что вошло в мою плоть и кровь , в мою жизнь и судьбу . . . ",нескончаемой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,откровенный,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Я не знаю и теперь уже никогда не узнаю , что такое отцовская ласка , откровенный мужской разговор по душам , когда так остро необходимо дружеское слово не просто родного человека , но именно мужчины , отца , - и в этом тоже повинен фашизм . . . ",откровенный,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,0,повинен,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Я не знаю и теперь уже никогда не узнаю , что такое отцовская ласка , откровенный мужской разговор по душам , когда так остро необходимо дружеское слово не просто родного человека , но именно мужчины , отца , - и в этом тоже повинен фашизм . . . ",повинен,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0,0,спасшим,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Мне не приходилось напоминать себе , в каком огромном долгу я перед отцом , перед всем его поколением , двадцать лет назад спасшим меня - и миллионы других - от того , что , возможно , было бы хуже смерти . . . ",спасшим,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0,1,0,0,0,0,застывшего,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Опасаюсь , что ваш коллега , - он покосился на застывшего на стуле Игорька , - знает вс ? это основательней . . . ",застывшего,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,явившийся,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Игорь Строгов , явившийся вместе с ней только для храбрости , понимал ее : хвост с первого года , и напросилась сдавать на дому ! ",явившийся,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,освещенная,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Огромная комната , щедро освещенная майским солнцем . ",освещенная,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,открыть,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"На стене портрет дамы в очень открытом платье : масло . . . и подпись : "" Кончаловский "" . ",открытом,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,читавший,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Полный , с не вполне обычным важным щегольством одетый , русобородый человек , лениво читавший английскую газету в дальнем углу , чуть пошелестел страницами . - Я же не химик , Павлик . . . ",читавший,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,1,1,0,0,недоволен,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Чем - то он был недоволен , бесспорно , но , пожалуй , не ответами студентки Берг . ",недоволен,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,1,0,0,помечено,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Членкор Коробов за секунду перед этим уже взял в мягкие пальцы великолепную паркеровскую вечную ручку , уже развернул Людочкину зачетку , уже занес перо над страничкой , на которой было помечено : "" Фармакология - уд . , пат . анатомия - хор "" , и вдруг замер , точн о споткнулся . ",помечено,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,старший,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"На любого фрунзенца , даже старших курсов , такой "" сурир "" действовал как команда "" Ат - ставить ! "" . ",старших,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,помянута,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Третья , не тем будь помянута , Государственная дума ! ",помянута,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,лакированные,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"И чудовищные лакированные башмаки : каблуки набок , но лакированные . ",лакированные,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,аннстра,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Дама с портрета улыбалась странной , не очень доброй улыбкой . . . ",странной,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,холодновато,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Ей стало холодновато . . . ,холодновато,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,воздадим,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,"Сейчас мы им воздадим , Сереженька ! ",воздадим,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,заставим,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,И заставим мы их разделить с нами трапезу . ,заставим,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,0,поучительную,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Всю историю , грустную , но поучительную , и в то же время правдивую от первого слова до последнег о . ",поучительную,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,та,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Та наука , к служению которой готовились мы с тобой когда - то , - разве она похожа па нынешнюю ? ",Та,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,передовыми,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Те проблемы , которые были для нее передовыми , - где они теперь , в каком далеком тылу мы их оставили ? . . ",передовыми,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,советую,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,"Так вот : с закисью азота вы еще как - нибудь разберетесь , а с Коробовым не советую конфликтовать . . . ",советую,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,убитот,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"Глава семьи - сорокапятилетняя вдова полковника , убитого под Ляояном , моложавая еще дама , с чуть заметными усиками , с таким цветом лица , что хоть на обертку мыла "" Молодость "" . ",убитого,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,освещенная,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Знаете , у Серова - "" Девушка , освещенная солнцем "" ? ",освещенная,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,1,0,0,0,0,вырезан,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Человек - золотом по мрамору в учебном заведении на доске вырезан , а тело его лежит в покойницкой , и на него бирка "" в прозекторскую "" повешена , потому что востребовать тело некому . ",вырезан,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,повешена,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Человек - золотом по мрамору в учебном заведении на доске вырезан , а тело его лежит в покойницкой , и на него бирка "" в прозекторскую "" повешена , потому что востребовать тело некому . ",повешена,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,выжившим,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Поступали в лектрисы к выжившим из ума барыням , или - всего проще и всего вернее - сняв барскую квартиру , превращали ее в общежитие , сдавая от себя комнаты жильцам . ",выжившим,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,наш,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Лизаветочке нашей к одиннадцатому году стало - сколько , Сережа ? - да , верно , уж двадцать , а то и двадцать один год : без пяти минут вековуша . ",нашей,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,никелированную,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Направо - железная кровать , никелированную тогда студенту было как - то неприлично поставить : вроде намек какой - то . ",никелированную,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,укреплен,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"На соседнем окне был укреплен зеленый ларь "" для провизии "" , с круглыми дырками в стенках - вместо холодильника . ",укреплен,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
0,0,1,0,1,0,вашего,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"А мы бы тогда вашего "" продукты "" не поняли . ",вашего,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,1,0,0,0,сказать,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Вон у Даля как сказано : "" Продукт - противоположно "" эдукт "" - извлечение ! "" ",сказано,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
